Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
17-MAY-2024,POLICYBZR,PB Fintech Limited,GHISALLO MASTER FUND LP,BUY,"4,20,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,GOLDMAN SACHS (SINGAPORE) PTE.- ODI,BUY,"3,45,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,HDFC MUTUAL FUND,BUY,"3,75,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,HDFC STANDARD LIFE INSURANCE COMPANY LIMITED,BUY,"3,50,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,HSBC ASIAPACIFIC FUND,BUY,"3,565","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,HSBC GLOBAL INVESTMENT FUNDS - ASIA EX JAPAN EQUIT,BUY,"46,353","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,HSBC GLOBAL INVESTMENT FUNDS - MANAGED SOLUTIONS -,BUY,"1,838","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,HSBC POOLED INVESTMENT FUND -HSBC POOLED ASIA PACI,BUY,"2,29,814","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD,BUY,"3,50,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,INDIA ACORN FUND LTD,BUY,"31,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,INDIA ACORN ICAV,BUY,"2,42,775","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,INDIA ACORN ICAV ASHOKA INDIA ESG FUND,BUY,"2,220","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,INTERNATIONAL MONETARY FUND (IN RESPECT OF THE INT,BUY,"4,195","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,INTERNATIONAL MONETARY FUND (IN RESPECT OF THE INT,BUY,"14,235","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,BUY,"44,909","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MARSHALL WACE INVESTMENT STRATEGIES - SYSTEMATIC A,BUY,"5,101","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MARSHALL WACE INVESTMENT STRATEGIES TOPS FUND,BUY,"10,261","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MARSHALL WACE INVESTMENT STRATEGIES-MARKET NEUTRAL,BUY,"61,769","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MARSHALL WACE INVESTMENT STRATEGIES-TOPS EMERGING,BUY,"3,610","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MARSHALL WACE INVESTMENT STRATEGIES-TOPS INTERNATI,BUY,"3,153","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MARSHALL WACE INVESTMENT STRATEGIES-TOPS WORLD EQU,BUY,"11,468","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MORGAN STANLEY ASIA (SINGAPORE) PTE.,BUY,"2,00,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MORGAN STANLEY ASIA (SINGAPORE) PTE. - ODI,BUY,"14,65,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MWIS - TOPS EMERGING MARKETS ABSOLUTE RETURN FUND,BUY,"9,218","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,MWIS - WORLD TOPS ENVIRONMENTAL FOCUS LONG FUND,BUY,511,"1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,NEW WORLD FUND INC,BUY,"4,49,609","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,RELIANCE CAPITAL TRUSTEE CO. LTD- A/C RELIANCE NRI,BUY,"1,65,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,SOCIETE GENERALE - ODI,BUY,"15,95,000","1,325.15",
17-MAY-2024,POLICYBZR,PB Fintech Limited,YASHISH DAHIYA,SELL,"54,00,000","1,325.15",
22-MAY-2024,GRANULES,Granules India Limited,AXIS MUTUAL FUND,BUY,"25,26,000",405.10,
22-MAY-2024,GRANULES,Granules India Limited,DENDANA INVESTMENTS (MAURITIUS) LIMITED,BUY,"51,399",405.00,
22-MAY-2024,GRANULES,Granules India Limited,FIDELITY FUNDS �� INDIA FOCUS FUND,BUY,"10,93,806",405.00,
22-MAY-2024,GRANULES,Granules India Limited,FIDELITY INDIA FUND,BUY,"76,234",405.00,
22-MAY-2024,GRANULES,Granules India Limited,FIDELITY KOREA - INDIA EQUITY INVESTMENT TRUST - MOTHER,BUY,"47,561",405.00,
22-MAY-2024,GRANULES,Granules India Limited,KRISHNA PRASAD CHIGURUPATI,SELL,"75,00,000",405.08,
22-MAY-2024,GRANULES,Granules India Limited,LONG TERM EQUITY FUND,BUY,"5,56,000",405.10,
22-MAY-2024,GRANULES,Granules India Limited,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,BUY,"25,93,000",405.10,
22-MAY-2024,GRANULES,Granules India Limited,OLD BRIDGE CAPITAL MANAGEMENT PRIVATE LIMITED,BUY,"5,56,000",405.10,
23-MAY-2024,INTLCONV,Intl Conveyors Limited,I G E (INDIA) PRIVATE LIMITED,BUY,"27,30,000",84.10,
23-MAY-2024,INTLCONV,Intl Conveyors Limited,SURBHIT DABRIWALA,SELL,"27,30,000",84.10,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,3P INDIA EQUITY FUND 1,BUY,"14,90,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,ADITYA BIRLA SUN LIFE MUTUAL FUND,BUY,"28,00,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,APIS GROWTH 6 LTD,SELL,"1,52,58,134",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,BNP PARIBAS ARBITRAGE,BUY,"6,50,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,CHANAKYA WEALTH CREATION FUND,BUY,"1,87,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LTD,BUY,"4,65,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,CLARUS CAPITAL 1,BUY,"2,50,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,EAST BRIDGE CAPITAL MASTER FUND I LTD,BUY,"55,00,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,EMERGE CAPITAL OPPORTUNITIES SCHEME,BUY,"2,00,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,GOLDMAN SACHS (SINGAPORE) PTE,BUY,"3,43,120",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,GOLDMAN SACHS INVESTMENTS MAURITIUS I LIMITED,BUY,"6,50,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,HDFC MUTUAL FUND,BUY,"56,08,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD.,BUY,"1,17,00,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,MIO IV STAR,SELL,"1,40,17,112",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,MIO STAR,SELL,"61,34,978",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"14,39,485",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"29,18,134",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,PLUTUS WEALTH MANAGEMENT LLP,BUY,"20,00,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,PLUTUS WEALTH MANAGEMENT LLP,BUY,"30,00,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,QUEST INVESTMENT ADVISORS PRIVATE LIMITED,BUY,"2,13,627",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,QUEST SMART ALPHA - SECTOR ROTATION,BUY,"3,67,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,ROC STAR INVESTMENT TRUST,SELL,"59,08,142",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,SOCIETE GENERALE,BUY,"5,00,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,STEINBERG INDIA EMERGING OPPORTUNITIES FUND LTD,BUY,"8,50,000",535.00,
23-MAY-2024,STARHEALTH,Star Health & Al Ins Co L,UTI MUTUAL FUND,BUY,"1,87,000",535.00,
27-MAY-2024,LUMAXTECH,Lumax Auto Technologies L,ALBULA INVESTMENT FUND LTD,SELL,"6,06,000",478.00,
27-MAY-2024,LUMAXTECH,Lumax Auto Technologies L,AMARA PARTNERS GROWTH FUND I,BUY,"6,06,000",478.00,
04-JUN-2024,HGS,Hinduja Global Sols Ltd,AASIA EXPORTS,SELL,"11,60,000",804.00,
04-JUN-2024,HGS,Hinduja Global Sols Ltd,HINDUJA GROUP LIMITED,BUY,"11,60,000",804.00,
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,EMPLOYEES RETIREMENT PLAN OF DUKE UNIVERSITY,SELL,"19,000",422.00,
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,GOTHIC CORPORATION,SELL,"2,73,000",422.00,
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,GOTHIC HSP CORPORATION,SELL,"53,000",422.00,
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,SESHASAYEE PAPER AND BOARDS LIMITED,BUY,"4,20,000",422.00,
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,THE DUKE ENDOWMENT,SELL,"75,000",422.00,
11-JUN-2024,IWEL,Inox Wind Energy Limited,ANJANA PROJECTS PRIVATE LIMITED,SELL,"40,000","7,169.00",
11-JUN-2024,IWEL,Inox Wind Energy Limited,INDIA OPPORTUNITIES GROWTH FUND LTD PINEWOOD STRATEGY,BUY,"40,000","7,169.00",
11-JUN-2024,RRKABEL,R R Kabel Limited,KIRTIDEVI SHREEGOPAL KABRA,SELL,"58,000","1,750.00",
11-JUN-2024,RRKABEL,R R Kabel Limited,RAM RATNA INFRASTRUCTURE PVT LTD,BUY,"58,000","1,750.00",
13-JUN-2024,INDIGO,InterGlobe Aviation Ltd,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,SELL,"5,21,183","4,300.40",
13-JUN-2024,INDIGO,InterGlobe Aviation Ltd,SOCIETE GENERALE,BUY,"5,21,183","4,300.40",
14-JUN-2024,DALBHARAT,Dalmia Bharat Limited,DALMIA BHARAT REFRACTORIES LIMITED,BUY,"16,00,000","1,876.00",
14-JUN-2024,DALBHARAT,Dalmia Bharat Limited,KESHAV POWER PRIVATE LIMITED,SELL,"16,00,000","1,876.00",
14-JUN-2024,PAYTM,One 97 Communications Ltd,BNP PARIBAS FINANCIAL MARKETS,BUY,"5,85,938",428.05,
14-JUN-2024,PAYTM,One 97 Communications Ltd,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"5,85,938",428.05,
14-JUN-2024,SHRIRAMFIN,Shriram Finance Limited,BNP PARIBAS FINANCIAL MARKETS,BUY,"14,67,823","2,684.30",
14-JUN-2024,SHRIRAMFIN,Shriram Finance Limited,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"14,67,823","2,684.30",
18-JUN-2024,JSL,Jindal Stainless Limited,ALBULA INVESTMENT FUND LTD,SELL,"4,00,000",814.35,
18-JUN-2024,JSL,Jindal Stainless Limited,ERISKA INVESTMENT FUND LTD,BUY,"1,50,000",814.35,
18-JUN-2024,JSL,Jindal Stainless Limited,GRIFFIN GROWTH FUND VCC,BUY,"2,50,000",814.35,
18-JUN-2024,MOTHERSON,Samvrdhna Mthrsn Intl Ltd,MOTHERSON ENGINEERING RESEARCH & INTEGRATED TECHNOLOGIES LIMITED,BUY,"8,25,000",180.00,
18-JUN-2024,MOTHERSON,Samvrdhna Mthrsn Intl Ltd,SONI ARVIND,SELL,"8,25,000",180.00,
18-JUN-2024,PAYTM,One 97 Communications Ltd,BNP PARIBAS FINANCIAL MARKETS,BUY,"5,85,938",425.05,
18-JUN-2024,PAYTM,One 97 Communications Ltd,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"5,85,938",425.05,
18-JUN-2024,SHRIRAMFIN,Shriram Finance Limited,BNP PARIBAS FINANCIAL MARKETS,BUY,"14,67,822","2,732.15",
18-JUN-2024,SHRIRAMFIN,Shriram Finance Limited,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,SELL,"14,67,822","2,732.15",
19-JUN-2024,ADVENZYMES,Advanced Enzyme Tech Ltd,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,BUY,"1,10,53,245",385.00,
19-JUN-2024,ADVENZYMES,Advanced Enzyme Tech Ltd,ORBIMED ASIA III MAURITIUS LIMITED,SELL,"1,10,53,245",385.00,
19-JUN-2024,PEL,Piramal Enterprises Ltd.,ANUTHAM REALTY PRIVATE LIMITED,BUY,"1,08,40,000",900.80,
19-JUN-2024,PEL,Piramal Enterprises Ltd.,THE SRIKRISHNA TRUST,SELL,"1,08,40,000",900.80,
19-JUN-2024,SANSERA,Sansera Engineering Ltd,AMUNDI FUNDS NEW SILK ROAD,BUY,"1,25,003","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,AXIS MUTUAL FUND,BUY,"1,66,670","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,BANDHAN MUTUAL FUND,BUY,"24,916","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,BANDHAN MUTUAL FUND,BUY,"61,630","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,CLIENT EBENE LIMITED,SELL,"50,30,005","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,CUSTODY BANK OF JAPAN LTD RE RB AMUNDI INDIA SMALL CAP EQUITY MOTHER FUND,BUY,"10,93,753","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,CVCIGP II EMPLOYEE EBENE LIMITED,SELL,"12,23,267","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,DSP MUTUAL FUND,BUY,"6,94,051","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,DSP MUTUAL FUND,BUY,"2,37,049","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,DSP MUTUAL FUND,BUY,"5,12,630","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,DSP MUTUAL FUND,BUY,"6,39,607","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,HDFC STANDARD LIFE INSURANCE CO LTD,BUY,"2,91,670","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD,BUY,"2,91,670","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,IKIGAI EMERGING EQUITY FUND,BUY,"1,66,670","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,KOTAK MAHINDRA MUTUAL FUND,BUY,"1,00,002","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,KOTAK MAHINDRA MUTUAL FUND,BUY,"25,001","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,MATTHEWS INDIA FUND,BUY,"2,08,337","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,MIRAE ASSET INDIA SMALL - MID CAP FOCUS EQUITY MASTER INVESTMENT TRUST,BUY,"1,41,670","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,MIRAE ASSET MUTUAL FUND,BUY,"1,66,670","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"2,50,003","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"3,33,343","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,SBI MUTUAL FUND,BUY,"3,64,584","1,200.00",
19-JUN-2024,SANSERA,Sansera Engineering Ltd,SOCIETE GENERALE,BUY,"3,58,343","1,200.00",
20-JUN-2024,PEL,Piramal Enterprises Ltd.,ANUTHAM REALTY PRIVATE LIMITED,BUY,"1,07,75,000",906.00,
20-JUN-2024,PEL,Piramal Enterprises Ltd.,THE SRIKRISHNA TRUST,SELL,"1,07,75,000",906.00,
20-JUN-2024,RATEGAIN,Rategain Travel Techn ltd,AVATAAR HOLDINGS,SELL,"21,56,960",745.00,
20-JUN-2024,RATEGAIN,Rategain Travel Techn ltd,AXIS MUTUAL FUND,BUY,"9,48,692",745.00,
20-JUN-2024,RATEGAIN,Rategain Travel Techn ltd,ICICI PRUDENTIAL MUTUAL FUND,BUY,"6,04,026",745.00,
20-JUN-2024,RATEGAIN,Rategain Travel Techn ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"1,34,300",745.00,
20-JUN-2024,RATEGAIN,Rategain Travel Techn ltd,MORGAN STANLEY ASIA SINGAPORE PTE.,BUY,"1,34,300",745.00,
20-JUN-2024,RATEGAIN,Rategain Travel Techn ltd,SOCIETE GENERALE,BUY,"1,34,300",745.00,
20-JUN-2024,RATEGAIN,Rategain Travel Techn ltd,TATA MUTUAL FUND,BUY,"2,01,342",745.00,
21-JUN-2024,PEL,Piramal Enterprises Ltd.,ANUTHAM REALTY PRIVATE LIMITED,BUY,"1,08,54,000",899.00,
21-JUN-2024,PEL,Piramal Enterprises Ltd.,THE SRIKRISHNA TRUST,SELL,"1,08,54,000",899.00,
24-JUN-2024,JSL,Jindal Stainless Limited,ALBULA INVESTMENT FUND LTD,SELL,"9,61,000",807.90,
24-JUN-2024,JSL,Jindal Stainless Limited,GRIFFIN GROWTH FUND VCC,BUY,"9,61,000",807.90,
24-JUN-2024,PEL,Piramal Enterprises Ltd.,ANUTHAM REALTY PRIVATE LIMITED,BUY,"1,03,64,500",869.45,
24-JUN-2024,PEL,Piramal Enterprises Ltd.,THE SRIKRISHNA TRUST,SELL,"1,03,64,500",869.45,
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,ADITYA BIRLA SUN LIFE MUTUAL FUND,BUY,"70,000","4,956.00",
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD,BUY,"20,200","4,956.00",
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,ICICI PRUDENTIAL MUTUAL FUND,BUY,"1,70,000","4,956.00",
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"98,495","4,956.00",
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,SEEMA SINGH,SELL,"3,58,695","4,956.00",
25-JUN-2024,PEL,Piramal Enterprises Ltd.,ANUTHAM REALTY PRIVATE LIMITED,BUY,"1,02,99,000",875.00,
25-JUN-2024,PEL,Piramal Enterprises Ltd.,THE SRIKRISHNA TRUST,SELL,"1,02,99,000",875.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,BUY,"29,88,047",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,CLARUS CAPITAL 1,BUY,"4,18,872",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,EMKAY EMERGING STARS FUND V,BUY,"2,36,555",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,HSBC MUTUAL FUND,BUY,"2,98,009",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,ICICI LOMBARD GENERAL INSURANCE CO LTD,BUY,"2,00,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,ICICI PRUDENTIAL LIFE INSURANCE CO.LTD.,BUY,"56,77,290",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,INFINITY CONSUMER HOLDINGS,SELL,"31,00,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,JWALAMUKHI INVESTMENT HOLDINGS,SELL,"62,81,871",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,KONARK TRUST,SELL,"2,36,555",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"10,70,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,NIPPON INDIA EQUITY OPPORTUNITIES AIF - SCHEME 5,BUY,"2,00,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,NIPPON INDIA EQUITY OPPORTUNITIES AIF - SCHEME 6,BUY,"2,00,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,NISHTHA INVESTMENT AND CONSULTANCY SERVICES PRIVATE LIMITED,BUY,"2,00,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,SAMSUNG INDIA 2.0 EQUITY MASTER INVESTMENT TRUST,BUY,"8,30,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,SIXTH SENSE INDIA OPPORTUNITIES 11,SELL,"7,00,000",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,TARA EMERGING ASIA LIQUID FUND,BUY,"3,98,400",502.00,
26-JUN-2024,HNDFDS,Hindustan Foods Limited,WESTBRIDGE AIF I,SELL,"23,98,747",502.00,
26-JUN-2024,PEL,Piramal Enterprises Ltd.,ANUTHAM REALTY PRIVATE LIMITED,BUY,"30,33,425",907.30,
26-JUN-2024,PEL,Piramal Enterprises Ltd.,THE SRIKRISHNA TRUST,SELL,"30,33,425",907.30,
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,3P INDIA EQUITY FUND 1,BUY,"1,25,241","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,AXIS INDIA MANUFACTURING FUND,BUY,"1,54,985","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,AXIS SMALL CAP FUND,BUY,"2,58,310","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,BIRLA SUN LIFE INSURANCE COMPANY LIMITED,BUY,"50,192","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,EASTSPRING INVESTMENTS INDIA FUND,BUY,"1,25,241","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,EDELWEISS MUTUAL FUND,BUY,"1,10,212","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,HDFC MULTI CAP FUND,BUY,"1,16,702","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,HDFC MUTUAL FUND - HDFC MANUFACTURING FUND,BUY,"3,11,205","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,HDFC MUTUAL FUND - HDFC TRANSPORTATION AND LOGISTICS FUND,BUY,"85,581","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,HSBC MUTUAL FUND,BUY,"1,85,356","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,ICICI PRUDENTIAL MUTUAL FUND,BUY,"5,13,488","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,MALA RELAN,SELL,"25,00,000","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,NIPPON INDIA MUTUAL FUND,BUY,"4,13,295","1,996.10",
26-JUN-2024,SHARDAMOTR,Sharda Motor Inds Ltd,PGIM INDIA MUTUAL FUND,BUY,"50,192","1,996.10",
27-JUN-2024,CSBBANK,CSB Bank Limited,ABU DHABI INVESTMENT AUTHORITY - WAY,BUY,"10,15,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,AMANSA HOLDINGS PRIVATE LIMITED,BUY,"82,77,500",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,ASHOKA INDIA EQUITY INVESTMENT TRUST PLC,BUY,"2,31,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,DSP HIGH CONVICTION FUND SERIES 2,BUY,"3,49,725",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,DSP MUTUAL FUND A/C - DSP BANKING AND FINANCIAL SERVICES FUND,BUY,"3,00,275",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,EDELWEISS TOKIO LIFE INSURANCE COMPANY LIMITED,BUY,"2,83,488",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,FIH MAURITIUS INVESTMENTS LTD,SELL,"1,68,68,645",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,GOLDMAN SACHS INVESTMENTS (MAURITIUS) I LIMITED,BUY,"2,84,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,ICICI PRUDENTIAL MUTUAL FUND,BUY,"12,00,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,INDIA ACORN FUND LTD,BUY,"1,48,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,INDIA ACORN ICAV - ASHOKA INDIA OPPORTUNITIES FUND,BUY,"16,06,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,"5,90,831",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,SUNDARAM MUTUAL FUND,BUY,"7,94,326",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,THELEME INDIA MASTER FUND LIMITED,BUY,"6,00,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,UTI MUTUAL FUND,BUY,"3,00,000",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,VERITABLE L.P. - VEMF-A LP,BUY,"3,22,500",352.75,
27-JUN-2024,CSBBANK,CSB Bank Limited,WHITEOAK CAPITAL MUTUAL FUND,BUY,"5,66,000",352.75,
28-JUN-2024,HCLTECH,HCL Technologies Ltd.,BLACKSTONE AQUA MASTER SUB FUND,BUY,"1,44,848","1,440.50",
28-JUN-2024,HCLTECH,HCL Technologies Ltd.,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,BUY,"8,86,469","1,440.50",
28-JUN-2024,HCLTECH,HCL Technologies Ltd.,COPTHALL MAURITIUS INVESTMENT LIMITED,BUY,"7,41,621","1,440.50",
28-JUN-2024,HCLTECH,HCL Technologies Ltd.,FIAM INTERNATIONAL CAPITAL APPRECIATION COMMINGLED POOL,SELL,"94,651","1,440.50",
28-JUN-2024,HCLTECH,HCL Technologies Ltd.,FIDELITY ADVISOR SERIES VIII-FIDELITY ADVISOR INTERNATIONAL CAPITAL APPRECIATION FUND,SELL,"59,51,855","1,440.50",
28-JUN-2024,HCLTECH,HCL Technologies Ltd.,FIDELITY INSTITUTIONAL AM INTERNATIONAL CORE CIT,SELL,"4,40,260","1,440.50",
28-JUN-2024,HCLTECH,HCL Technologies Ltd.,FIDELITY INVESTMENT TRUST FIDELITY INTERNATIONAL CAPITAL APPRECIATION FUND,SELL,"39,86,351","1,440.50",
